fuente,ciudad,fecha,especie,localidad_zona,barrio,evento,atenciones,caninos,felinos,maltrato_atendidos,maltrato_aprehendidos,urgencias,microchip,castrados,potencialmente_peligroso
BOGOTA_MICROCHIP,BOGOTÁ,,FELINO,USME,SIN_DATO,MICROCHIP,1,0,1,0,0,0,1,0,0
BOGOTA_MICROCHIP,BOGOTÁ,,FELINO,USME,SIN_DATO,MICROCHIP,1,0,1,0,0,0,1,0,0
BOGOTA_MICROCHIP,BOGOTÁ,,CANINO,USME,SIN_DATO,MICROCHIP,1,1,0,0,0,0,1,0,0
BOGOTA_MICROCHIP,BOGOTÁ,,FELINO,USME,SIN_DATO,MICROCHIP,1,0,1,0,0,0,1,0,0
BOGOTA_MICROCHIP,BOGOTÁ,,CANINO,USME,SIN_DATO,MICROCHIP,1,1,0,0,0,0,1,0,0
BOGOTA_MICROCHIP,BOGOTÁ,,FELINO,USME,SIN_DATO,MICROCHIP,1,0,1,0,0,0,1,0,0
BOGOTA_MICROCHIP,BOGOTÁ,,CANINO,USME,SIN_DATO,MICROCHIP,1,1,0,0,0,0,1,0,0
BOGOTA_MICROCHIP,BOGOTÁ,,FELINO,USME,SIN_DATO,MICROCHIP,1,0,1,0,0,0,1,0,0
BOGOTA_MICROCHIP,BOGOTÁ,,CANINO,USME,SIN_DATO,MICROCHIP,1,1,0,0,0,0,1,0,0
BOGOTA_MICROCHIP,BOGOTÁ,,CANINO,USME,SIN_DATO,MICROCHIP,1,1,0,0,0,0,1,0,0
BOGOTA_MICROCHIP,BOGOTÁ,,FELINO,USME,SIN_DATO,MICROCHIP,1,0,1,0,0,0,1,0,0
BOGOTA_MICROCHIP,BOGOTÁ,,FELINO,USME,SIN_DATO,MICROCHIP,1,0,1,0,0,0,1,0,0
BOGOTA_MICROCHIP,BOGOTÁ,,CANINO,USME,SIN_DATO,MICROCHIP,1,1,0,0,0,0,1,0,0
BOGOTA_MICROCHIP,BOGOTÁ,,CANINO,USME,SIN_DATO,MICROCHIP,1,1,0,0,0,0,1,0,1
BOGOTA_MICROCHIP,BOGOTÁ,,FELINO,USME,SIN_DATO,MICROCHIP,1,0,1,0,0,0,1,0,0
BOGOTA_MICROCHIP,BOGOTÁ,,FELINO,USME,SIN_DATO,MICROCHIP,1,0,1,0,0,0,1,0,0
BOGOTA_MICROCHIP,BOGOTÁ,,FELINO,USME,SIN_DATO,MICROCHIP,1,0,1,0,0,0,1,0,0
BOGOTA_MICROCHIP,BOGOTÁ,,FELINO,USME,SIN_DATO,MICROCHIP,1,0,1,0,0,0,1,0,0
BOGOTA_MICROCHIP,BOGOTÁ,,CANINO,USME,SIN_DATO,MICROCHIP,1,1,0,0,0,0,1,0,1
BOGOTA_MICROCHIP,BOGOTÁ,,FELINO,USME,SIN_DATO,MICROCHIP,1,0,1,0,0,0,1,0,0
BOGOTA_MICROCHIP,BOGOTÁ,,FELINO,USME,SIN_DATO,MICROCHIP,1,0,1,0,0,0,1,0,0
BOGOTA_MICROCHIP,BOGOTÁ,,FELINO,USME,SIN_DATO,MICROCHIP,1,0,1,0,0,0,1,0,0
BOGOTA_MICROCHIP,BOGOTÁ,,CANINO,USME,SIN_DATO,MICROCHIP,1,1,0,0,0,0,1,0,0
BOGOTA_MICROCHIP,BOGOTÁ,,CANINO,USME,SIN_DATO,MICROCHIP,1,1,0,0,0,0,1,0,0
BOGOTA_MICROCHIP,BOGOTÁ,,FELINO,USME,SIN_DATO,MICROCHIP,1,0,1,0,0,0,1,0,0
BOGOTA_MICROCHIP,BOGOTÁ,,CANINO,USME,SIN_DATO,MICROCHIP,1,1,0,0,0,0,1,0,0
BOGOTA_MICROCHIP,BOGOTÁ,,FELINO,USME,SIN_DATO,MICROCHIP,1,0,1,0,0,0,1,0,0
BOGOTA_MICROCHIP,BOGOTÁ,,FELINO,USME,SIN_DATO,MICROCHIP,1,0,1,0,0,0,1,0,0
BOGOTA_MICROCHIP,BOGOTÁ,,CANINO,USME,SIN_DATO,MICROCHIP,1,1,0,0,0,0,1,0,0
BOGOTA_MICROCHIP,BOGOTÁ,,FELINO,USME,SIN_DATO,MICROCHIP,1,0,1,0,0,0,1,0,0
BOGOTA_MICROCHIP,BOGOTÁ,,CANINO,USME,SIN_DATO,MICROCHIP,1,1,0,0,0,0,1,0,0
BOGOTA_MICROCHIP,BOGOTÁ,,CANINO,USME,SIN_DATO,MICROCHIP,1,1,0,0,0,0,1,0,0
BOGOTA_MICROCHIP,BOGOTÁ,,FELINO,USME,SIN_DATO,MICROCHIP,1,0,1,0,0,0,1,0,0
BOGOTA_MICROCHIP,BOGOTÁ,,FELINO,USME,SIN_DATO,MICROCHIP,1,0,1,0,0,0,1,0,0
BOGOTA_MICROCHIP,BOGOTÁ,,FELINO,USME,SIN_DATO,MICROCHIP,1,0,1,0,0,0,1,0,0
BOGOTA_MICROCHIP,BOGOTÁ,,FELINO,USME,SIN_DATO,MICROCHIP,1,0,1,0,0,0,1,0,0
BOGOTA_MICROCHIP,BOGOTÁ,,CANINO,USME,SIN_DATO,MICROCHIP,1,1,0,0,0,0,1,0,0
BOGOTA_MICROCHIP,BOGOTÁ,,CANINO,USME,SIN_DATO,MICROCHIP,1,1,0,0,0,0,1,0,0
BOGOTA_MICROCHIP,BOGOTÁ,,CANINO,USME,SIN_DATO,MICROCHIP,1,1,0,0,0,0,1,0,0
BOGOTA_MICROCHIP,BOGOTÁ,,CANINO,USME,SIN_DATO,MICROCHIP,1,1,0,0,0,0,1,0,0
BOGOTA_MICROCHIP,BOGOTÁ,,CANINO,USME,SIN_DATO,MICROCHIP,1,1,0,0,0,0,1,0,0
BOGOTA_MICROCHIP,BOGOTÁ,,CANINO,USME,SIN_DATO,MICROCHIP,1,1,0,0,0,0,1,0,1
BOGOTA_MICROCHIP,BOGOTÁ,,CANINO,USME,SIN_DATO,MICROCHIP,1,1,0,0,0,0,1,0,1
BOGOTA_MICROCHIP,BOGOTÁ,,CANINO,USME,SIN_DATO,MICROCHIP,1,1,0,0,0,0,1,0,0
BOGOTA_MICROCHIP,BOGOTÁ,,CANINO,USME,SIN_DATO,MICROCHIP,1,1,0,0,0,0,1,0,0
BOGOTA_MICROCHIP,BOGOTÁ,,CANINO,USME,SIN_DATO,MICROCHIP,1,1,0,0,0,0,1,0,0
BOGOTA_MICROCHIP,BOGOTÁ,,FELINO,USME,SIN_DATO,MICROCHIP,1,0,1,0,0,0,1,0,0
BOGOTA_MICROCHIP,BOGOTÁ,,CANINO,USME,SIN_DATO,MICROCHIP,1,1,0,0,0,0,1,0,0
BOGOTA_MICROCHIP,BOGOTÁ,,CANINO,USME,SIN_DATO,MICROCHIP,1,1,0,0,0,0,1,0,0
BOGOTA_MICROCHIP,BOGOTÁ,,FELINO,USME,SIN_DATO,MICROCHIP,1,0,1,0,0,0,1,0,0
BOGOTA_MICROCHIP,BOGOTÁ,,CANINO,USME,SIN_DATO,MICROCHIP,1,1,0,0,0,0,1,0,0
BOGOTA_MICROCHIP,BOGOTÁ,,CANINO,USME,SIN_DATO,MICROCHIP,1,1,0,0,0,0,1,0,0
BOGOTA_MICROCHIP,BOGOTÁ,,CANINO,USME,SIN_DATO,MICROCHIP,1,1,0,0,0,0,1,0,0
BOGOTA_MICROCHIP,BOGOTÁ,,FELINO,USME,SIN_DATO,MICROCHIP,1,0,1,0,0,0,1,0,0
BOGOTA_MICROCHIP,BOGOTÁ,,FELINO,USME,SIN_DATO,MICROCHIP,1,0,1,0,0,0,1,0,0
BOGOTA_MICROCHIP,BOGOTÁ,,CANINO,USME,SIN_DATO,MICROCHIP,1,1,0,0,0,0,1,0,0
BOGOTA_MICROCHIP,BOGOTÁ,,CANINO,USME,SIN_DATO,MICROCHIP,1,1,0,0,0,0,1,0,0
BOGOTA_MICROCHIP,BOGOTÁ,,FELINO,USME,SIN_DATO,MICROCHIP,1,0,1,0,0,0,1,0,0
BOGOTA_MICROCHIP,BOGOTÁ,,FELINO,USME,SIN_DATO,MICROCHIP,1,0,1,0,0,0,1,0,0
BOGOTA_MICROCHIP,BOGOTÁ,,FELINO,USME,SIN_DATO,MICROCHIP,1,0,1,0,0,0,1,0,0
BOGOTA_MICROCHIP,BOGOTÁ,,CANINO,USME,SIN_DATO,MICROCHIP,1,1,0,0,0,0,1,0,0
BOGOTA_MICROCHIP,BOGOTÁ,,CANINO,USME,SIN_DATO,MICROCHIP,1,1,0,0,0,0,1,0,0
BOGOTA_MICROCHIP,BOGOTÁ,,CANINO,USME,SIN_DATO,MICROCHIP,1,1,0,0,0,0,1,0,0
BOGOTA_MICROCHIP,BOGOTÁ,,FELINO,USME,SIN_DATO,MICROCHIP,1,0,1,0,0,0,1,0,0
BOGOTA_MICROCHIP,BOGOTÁ,,FELINO,USME,SIN_DATO,MICROCHIP,1,0,1,0,0,0,1,0,0
BOGOTA_MICROCHIP,BOGOTÁ,,CANINO,USME,SIN_DATO,MICROCHIP,1,1,0,0,0,0,1,0,0
BOGOTA_MICROCHIP,BOGOTÁ,,FELINO,USME,SIN_DATO,MICROCHIP,1,0,1,0,0,0,1,0,0
BOGOTA_MICROCHIP,BOGOTÁ,,CANINO,USME,SIN_DATO,MICROCHIP,1,1,0,0,0,0,1,0,0
BOGOTA_MICROCHIP,BOGOTÁ,,CANINO,USME,SIN_DATO,MICROCHIP,1,1,0,0,0,0,1,0,0
BOGOTA_MICROCHIP,BOGOTÁ,,CANINO,USME,SIN_DATO,MICROCHIP,1,1,0,0,0,0,1,0,0
BOGOTA_MICROCHIP,BOGOTÁ,,CANINO,USME,SIN_DATO,MICROCHIP,1,1,0,0,0,0,1,0,0
BOGOTA_MICROCHIP,BOGOTÁ,,CANINO,USME,SIN_DATO,MICROCHIP,1,1,0,0,0,0,1,0,1
BOGOTA_MICROCHIP,BOGOTÁ,,CANINO,USME,SIN_DATO,MICROCHIP,1,1,0,0,0,0,1,0,0
BOGOTA_MICROCHIP,BOGOTÁ,,CANINO,USME,SIN_DATO,MICROCHIP,1,1,0,0,0,0,1,0,0
BOGOTA_MICROCHIP,BOGOTÁ,,CANINO,USME,SIN_DATO,MICROCHIP,1,1,0,0,0,0,1,0,0
BOGOTA_MICROCHIP,BOGOTÁ,,CANINO,USME,SIN_DATO,MICROCHIP,1,1,0,0,0,0,1,0,0
BOGOTA_MICROCHIP,BOGOTÁ,,FELINO,USME,SIN_DATO,MICROCHIP,1,0,1,0,0,0,1,0,0
BOGOTA_MICROCHIP,BOGOTÁ,,FELINO,USME,SIN_DATO,MICROCHIP,1,0,1,0,0,0,1,0,0
BOGOTA_MICROCHIP,BOGOTÁ,,CANINO,USME,SIN_DATO,MICROCHIP,1,1,0,0,0,0,1,0,0
BOGOTA_MICROCHIP,BOGOTÁ,,CANINO,USME,SIN_DATO,MICROCHIP,1,1,0,0,0,0,1,0,0
BOGOTA_MICROCHIP,BOGOTÁ,,FELINO,USME,SIN_DATO,MICROCHIP,1,0,1,0,0,0,1,0,1
BOGOTA_MICROCHIP,BOGOTÁ,,FELINO,USME,SIN_DATO,MICROCHIP,1,0,1,0,0,0,1,0,0
BOGOTA_MICROCHIP,BOGOTÁ,,FELINO,USME,SIN_DATO,MICROCHIP,1,0,1,0,0,0,1,0,0
BOGOTA_MICROCHIP,BOGOTÁ,,CANINO,USME,SIN_DATO,MICROCHIP,1,1,0,0,0,0,1,0,0
BOGOTA_MICROCHIP,BOGOTÁ,,CANINO,USME,SIN_DATO,MICROCHIP,1,1,0,0,0,0,1,0,0
BOGOTA_MICROCHIP,BOGOTÁ,,CANINO,USME,SIN_DATO,MICROCHIP,1,1,0,0,0,0,1,0,0
BOGOTA_MICROCHIP,BOGOTÁ,,CANINO,USME,SIN_DATO,MICROCHIP,1,1,0,0,0,0,1,0,0
BOGOTA_MICROCHIP,BOGOTÁ,,CANINO,USME,SIN_DATO,MICROCHIP,1,1,0,0,0,0,1,0,0
BOGOTA_MICROCHIP,BOGOTÁ,,CANINO,USME,SIN_DATO,MICROCHIP,1,1,0,0,0,0,1,0,0
BOGOTA_MICROCHIP,BOGOTÁ,,CANINO,USME,SIN_DATO,MICROCHIP,1,1,0,0,0,0,1,0,1
BOGOTA_MICROCHIP,BOGOTÁ,,CANINO,USME,SIN_DATO,MICROCHIP,1,1,0,0,0,0,1,0,0
BOGOTA_MICROCHIP,BOGOTÁ,,CANINO,USME,SIN_DATO,MICROCHIP,1,1,0,0,0,0,1,0,0
BOGOTA_MICROCHIP,BOGOTÁ,,CANINO,USME,SIN_DATO,MICROCHIP,1,1,0,0,0,0,1,0,0
BOGOTA_MICROCHIP,BOGOTÁ,,CANINO,USME,SIN_DATO,MICROCHIP,1,1,0,0,0,0,1,0,1
BOGOTA_MICROCHIP,BOGOTÁ,,CANINO,USME,SIN_DATO,MICROCHIP,1,1,0,0,0,0,1,0,0
BOGOTA_MICROCHIP,BOGOTÁ,,CANINO,USME,SIN_DATO,MICROCHIP,1,1,0,0,0,0,1,0,0
BOGOTA_MICROCHIP,BOGOTÁ,,CANINO,USME,SIN_DATO,MICROCHIP,1,1,0,0,0,0,1,0,0
BOGOTA_MICROCHIP,BOGOTÁ,,CANINO,USME,SIN_DATO,MICROCHIP,1,1,0,0,0,0,1,0,0
BOGOTA_MICROCHIP,BOGOTÁ,,FELINO,USME,SIN_DATO,MICROCHIP,1,0,1,0,0,0,1,0,0
BOGOTA_MICROCHIP,BOGOTÁ,,CANINO,USME,SIN_DATO,MICROCHIP,1,1,0,0,0,0,1,0,1
BOGOTA_MICROCHIP,BOGOTÁ,,FELINO,USME,SIN_DATO,MICROCHIP,1,0,1,0,0,0,1,0,0
BOGOTA_MICROCHIP,BOGOTÁ,,CANINO,USME,SIN_DATO,MICROCHIP,1,1,0,0,0,0,1,0,0
BOGOTA_MICROCHIP,BOGOTÁ,,CANINO,USME,SIN_DATO,MICROCHIP,1,1,0,0,0,0,1,0,1
BOGOTA_MICROCHIP,BOGOTÁ,,CANINO,USME,SIN_DATO,MICROCHIP,1,1,0,0,0,0,1,0,0
BOGOTA_MICROCHIP,BOGOTÁ,,CANINO,USME,SIN_DATO,MICROCHIP,1,1,0,0,0,0,1,0,1
BOGOTA_MICROCHIP,BOGOTÁ,,FELINO,USME,SIN_DATO,MICROCHIP,1,0,1,0,0,0,1,0,0
BOGOTA_MICROCHIP,BOGOTÁ,,FELINO,USME,SIN_DATO,MICROCHIP,1,0,1,0,0,0,1,0,0
BOGOTA_MICROCHIP,BOGOTÁ,,FELINO,USME,SIN_DATO,MICROCHIP,1,0,1,0,0,0,1,0,0
BOGOTA_MICROCHIP,BOGOTÁ,,CANINO,USME,SIN_DATO,MICROCHIP,1,1,0,0,0,0,1,0,0
BOGOTA_MICROCHIP,BOGOTÁ,,CANINO,USME,SIN_DATO,MICROCHIP,1,1,0,0,0,0,1,0,0
BOGOTA_MICROCHIP,BOGOTÁ,,CANINO,USME,SIN_DATO,MICROCHIP,1,1,0,0,0,0,1,0,0
BOGOTA_MICROCHIP,BOGOTÁ,,CANINO,USME,SIN_DATO,MICROCHIP,1,1,0,0,0,0,1,0,0
BOGOTA_MICROCHIP,BOGOTÁ,,CANINO,USME,SIN_DATO,MICROCHIP,1,1,0,0,0,0,1,0,1
BOGOTA_MICROCHIP,BOGOTÁ,,FELINO,USME,SIN_DATO,MICROCHIP,1,0,1,0,0,0,1,0,0
BOGOTA_MICROCHIP,BOGOTÁ,,CANINO,USME,SIN_DATO,MICROCHIP,1,1,0,0,0,0,1,0,0
BOGOTA_MICROCHIP,BOGOTÁ,,CANINO,USME,SIN_DATO,MICROCHIP,1,1,0,0,0,0,1,0,0
BOGOTA_MICROCHIP,BOGOTÁ,,CANINO,USME,SIN_DATO,MICROCHIP,1,1,0,0,0,0,1,0,0
BOGOTA_MICROCHIP,BOGOTÁ,,CANINO,USME,SIN_DATO,MICROCHIP,1,1,0,0,0,0,1,0,0
BOGOTA_MICROCHIP,BOGOTÁ,,CANINO,USME,SIN_DATO,MICROCHIP,1,1,0,0,0,0,1,0,0
BOGOTA_MICROCHIP,BOGOTÁ,,CANINO,USME,SIN_DATO,MICROCHIP,1,1,0,0,0,0,1,0,0
BOGOTA_MICROCHIP,BOGOTÁ,,CANINO,USME,SIN_DATO,MICROCHIP,1,1,0,0,0,0,1,0,1
BOGOTA_MICROCHIP,BOGOTÁ,,FELINO,USME,SIN_DATO,MICROCHIP,1,0,1,0,0,0,1,0,0
BOGOTA_MICROCHIP,BOGOTÁ,,FELINO,USME,SIN_DATO,MICROCHIP,1,0,1,0,0,0,1,0,0
BOGOTA_MICROCHIP,BOGOTÁ,,CANINO,USME,SIN_DATO,MICROCHIP,1,1,0,0,0,0,1,0,0
BOGOTA_MICROCHIP,BOGOTÁ,,FELINO,USME,SIN_DATO,MICROCHIP,1,0,1,0,0,0,1,0,0
BOGOTA_MICROCHIP,BOGOTÁ,,CANINO,USME,SIN_DATO,MICROCHIP,1,1,0,0,0,0,1,0,0
BOGOTA_MICROCHIP,BOGOTÁ,,FELINO,USME,SIN_DATO,MICROCHIP,1,0,1,0,0,0,1,0,0
BOGOTA_MICROCHIP,BOGOTÁ,,FELINO,USME,SIN_DATO,MICROCHIP,1,0,1,0,0,0,1,0,0
BOGOTA_MICROCHIP,BOGOTÁ,,FELINO,USME,SIN_DATO,MICROCHIP,1,0,1,0,0,0,1,0,0
BOGOTA_MICROCHIP,BOGOTÁ,,CANINO,USME,SIN_DATO,MICROCHIP,1,1,0,0,0,0,1,0,0
BOGOTA_MICROCHIP,BOGOTÁ,,FELINO,USME,SIN_DATO,MICROCHIP,1,0,1,0,0,0,1,0,0
BOGOTA_MICROCHIP,BOGOTÁ,,FELINO,USME,SIN_DATO,MICROCHIP,1,0,1,0,0,0,1,0,0
BOGOTA_MICROCHIP,BOGOTÁ,,CANINO,USME,SIN_DATO,MICROCHIP,1,1,0,0,0,0,1,0,0
BOGOTA_MICROCHIP,BOGOTÁ,,FELINO,USME,SIN_DATO,MICROCHIP,1,0,1,0,0,0,1,0,0
BOGOTA_MICROCHIP,BOGOTÁ,,CANINO,USME,SIN_DATO,MICROCHIP,1,1,0,0,0,0,1,0,1
BOGOTA_MICROCHIP,BOGOTÁ,,FELINO,USME,SIN_DATO,MICROCHIP,1,0,1,0,0,0,1,0,0
BOGOTA_MICROCHIP,BOGOTÁ,,CANINO,USME,SIN_DATO,MICROCHIP,1,1,0,0,0,0,1,0,0
BOGOTA_MICROCHIP,BOGOTÁ,,CANINO,USME,SIN_DATO,MICROCHIP,1,1,0,0,0,0,1,0,0
BOGOTA_MICROCHIP,BOGOTÁ,,FELINO,USME,SIN_DATO,MICROCHIP,1,0,1,0,0,0,1,0,0
BOGOTA_MICROCHIP,BOGOTÁ,,FELINO,USME,SIN_DATO,MICROCHIP,1,0,1,0,0,0,1,0,0
BOGOTA_MICROCHIP,BOGOTÁ,,CANINO,USME,SIN_DATO,MICROCHIP,1,1,0,0,0,0,1,0,0
BOGOTA_MICROCHIP,BOGOTÁ,,FELINO,USME,SIN_DATO,MICROCHIP,1,0,1,0,0,0,1,0,0
BOGOTA_MICROCHIP,BOGOTÁ,,FELINO,USME,SIN_DATO,MICROCHIP,1,0,1,0,0,0,1,0,0
BOGOTA_MICROCHIP,BOGOTÁ,,CANINO,USME,SIN_DATO,MICROCHIP,1,1,0,0,0,0,1,0,0
BOGOTA_MICROCHIP,BOGOTÁ,,CANINO,USME,SIN_DATO,MICROCHIP,1,1,0,0,0,0,1,0,1
BOGOTA_MICROCHIP,BOGOTÁ,,FELINO,USME,SIN_DATO,MICROCHIP,1,0,1,0,0,0,1,0,0
BOGOTA_MICROCHIP,BOGOTÁ,,FELINO,USME,SIN_DATO,MICROCHIP,1,0,1,0,0,0,1,0,0
BOGOTA_MICROCHIP,BOGOTÁ,,FELINO,USME,SIN_DATO,MICROCHIP,1,0,1,0,0,0,1,0,0
BOGOTA_MICROCHIP,BOGOTÁ,,FELINO,USME,SIN_DATO,MICROCHIP,1,0,1,0,0,0,1,0,0
BOGOTA_MICROCHIP,BOGOTÁ,,CANINO,USME,SIN_DATO,MICROCHIP,1,1,0,0,0,0,1,0,0
BOGOTA_MICROCHIP,BOGOTÁ,,CANINO,USME,SIN_DATO,MICROCHIP,1,1,0,0,0,0,1,0,0
BOGOTA_MICROCHIP,BOGOTÁ,,CANINO,USME,SIN_DATO,MICROCHIP,1,1,0,0,0,0,1,0,0
BOGOTA_MICROCHIP,BOGOTÁ,,FELINO,USME,SIN_DATO,MICROCHIP,1,0,1,0,0,0,1,0,0
BOGOTA_MICROCHIP,BOGOTÁ,,FELINO,USME,SIN_DATO,MICROCHIP,1,0,1,0,0,0,1,0,0
BOGOTA_MICROCHIP,BOGOTÁ,,FELINO,USME,SIN_DATO,MICROCHIP,1,0,1,0,0,0,1,0,0
BOGOTA_MICROCHIP,BOGOTÁ,,CANINO,USME,SIN_DATO,MICROCHIP,1,1,0,0,0,0,1,0,0
BOGOTA_MICROCHIP,BOGOTÁ,,FELINO,USME,SIN_DATO,MICROCHIP,1,0,1,0,0,0,1,0,0
BOGOTA_MICROCHIP,BOGOTÁ,,FELINO,USME,SIN_DATO,MICROCHIP,1,0,1,0,0,0,1,0,0
BOGOTA_MICROCHIP,BOGOTÁ,,CANINO,USME,SIN_DATO,MICROCHIP,1,1,0,0,0,0,1,0,0
BOGOTA_MICROCHIP,BOGOTÁ,,CANINO,USME,SIN_DATO,MICROCHIP,1,1,0,0,0,0,1,0,0
BOGOTA_MICROCHIP,BOGOTÁ,,FELINO,USME,SIN_DATO,MICROCHIP,1,0,1,0,0,0,1,0,0
BOGOTA_MICROCHIP,BOGOTÁ,,FELINO,USME,SIN_DATO,MICROCHIP,1,0,1,0,0,0,1,0,0
BOGOTA_MICROCHIP,BOGOTÁ,,FELINO,USME,SIN_DATO,MICROCHIP,1,0,1,0,0,0,1,0,0
BOGOTA_MICROCHIP,BOGOTÁ,,FELINO,USME,SIN_DATO,MICROCHIP,1,0,1,0,0,0,1,0,0
BOGOTA_MICROCHIP,BOGOTÁ,,CANINO,USME,SIN_DATO,MICROCHIP,1,1,0,0,0,0,1,0,0
BOGOTA_MICROCHIP,BOGOTÁ,,CANINO,USME,SIN_DATO,MICROCHIP,1,1,0,0,0,0,1,0,0
BOGOTA_MICROCHIP,BOGOTÁ,,FELINO,USME,SIN_DATO,MICROCHIP,1,0,1,0,0,0,1,0,0
BOGOTA_MICROCHIP,BOGOTÁ,,FELINO,USME,SIN_DATO,MICROCHIP,1,0,1,0,0,0,1,0,0
BOGOTA_MICROCHIP,BOGOTÁ,,FELINO,USME,SIN_DATO,MICROCHIP,1,0,1,0,0,0,1,0,0
BOGOTA_MICROCHIP,BOGOTÁ,,FELINO,USME,SIN_DATO,MICROCHIP,1,0,1,0,0,0,1,0,0
BOGOTA_MICROCHIP,BOGOTÁ,,CANINO,USME,SIN_DATO,MICROCHIP,1,1,0,0,0,0,1,0,0
BOGOTA_MICROCHIP,BOGOTÁ,,CANINO,USME,SIN_DATO,MICROCHIP,1,1,0,0,0,0,1,0,0
BOGOTA_MICROCHIP,BOGOTÁ,,FELINO,USME,SIN_DATO,MICROCHIP,1,0,1,0,0,0,1,0,0
BOGOTA_MICROCHIP,BOGOTÁ,,FELINO,USME,SIN_DATO,MICROCHIP,1,0,1,0,0,0,1,0,0
BOGOTA_MICROCHIP,BOGOTÁ,,FELINO,USME,SIN_DATO,MICROCHIP,1,0,1,0,0,0,1,0,0
BOGOTA_MICROCHIP,BOGOTÁ,,FELINO,USME,SIN_DATO,MICROCHIP,1,0,1,0,0,0,1,0,0
BOGOTA_MICROCHIP,BOGOTÁ,,FELINO,USME,SIN_DATO,MICROCHIP,1,0,1,0,0,0,1,0,0
BOGOTA_MICROCHIP,BOGOTÁ,,CANINO,USME,SIN_DATO,MICROCHIP,1,1,0,0,0,0,1,0,0
BOGOTA_MICROCHIP,BOGOTÁ,,CANINO,USME,SIN_DATO,MICROCHIP,1,1,0,0,0,0,1,0,0
BOGOTA_MICROCHIP,BOGOTÁ,,CANINO,USME,SIN_DATO,MICROCHIP,1,1,0,0,0,0,1,0,0
BOGOTA_MICROCHIP,BOGOTÁ,,CANINO,USME,SIN_DATO,MICROCHIP,1,1,0,0,0,0,1,0,0
BOGOTA_MICROCHIP,BOGOTÁ,,CANINO,USME,SIN_DATO,MICROCHIP,1,1,0,0,0,0,1,0,0
BOGOTA_MICROCHIP,BOGOTÁ,,FELINO,USME,SIN_DATO,MICROCHIP,1,0,1,0,0,0,1,0,0
BOGOTA_MICROCHIP,BOGOTÁ,,CANINO,USME,SIN_DATO,MICROCHIP,1,1,0,0,0,0,1,0,0
BOGOTA_MICROCHIP,BOGOTÁ,,CANINO,USME,SIN_DATO,MICROCHIP,1,1,0,0,0,0,1,0,0
BOGOTA_MICROCHIP,BOGOTÁ,,FELINO,USME,SIN_DATO,MICROCHIP,1,0,1,0,0,0,1,0,0
BOGOTA_MICROCHIP,BOGOTÁ,,CANINO,USME,SIN_DATO,MICROCHIP,1,1,0,0,0,0,1,0,0
BOGOTA_MICROCHIP,BOGOTÁ,,CANINO,USME,SIN_DATO,MICROCHIP,1,1,0,0,0,0,1,0,0
BOGOTA_MICROCHIP,BOGOTÁ,,FELINO,USME,SIN_DATO,MICROCHIP,1,0,1,0,0,0,1,0,0
BOGOTA_MICROCHIP,BOGOTÁ,,CANINO,USME,SIN_DATO,MICROCHIP,1,1,0,0,0,0,1,0,0
BOGOTA_MICROCHIP,BOGOTÁ,,CANINO,USME,SIN_DATO,MICROCHIP,1,1,0,0,0,0,1,0,0
BOGOTA_MICROCHIP,BOGOTÁ,,CANINO,USME,SIN_DATO,MICROCHIP,1,1,0,0,0,0,1,0,0
BOGOTA_MICROCHIP,BOGOTÁ,,FELINO,USME,SIN_DATO,MICROCHIP,1,0,1,0,0,0,1,0,0
BOGOTA_MICROCHIP,BOGOTÁ,,FELINO,USME,SIN_DATO,MICROCHIP,1,0,1,0,0,0,1,0,0
BOGOTA_MICROCHIP,BOGOTÁ,,CANINO,USME,SIN_DATO,MICROCHIP,1,1,0,0,0,0,1,0,0
BOGOTA_MICROCHIP,BOGOTÁ,,FELINO,USME,SIN_DATO,MICROCHIP,1,0,1,0,0,0,1,0,0
BOGOTA_MICROCHIP,BOGOTÁ,,CANINO,USME,SIN_DATO,MICROCHIP,1,1,0,0,0,0,1,0,0
BOGOTA_MICROCHIP,BOGOTÁ,,CANINO,USME,SIN_DATO,MICROCHIP,1,1,0,0,0,0,1,0,0
BOGOTA_MICROCHIP,BOGOTÁ,,FELINO,USME,SIN_DATO,MICROCHIP,1,0,1,0,0,0,1,0,0
BOGOTA_MICROCHIP,BOGOTÁ,,CANINO,USME,SIN_DATO,MICROCHIP,1,1,0,0,0,0,1,0,0
BOGOTA_MICROCHIP,BOGOTÁ,,CANINO,USME,SIN_DATO,MICROCHIP,1,1,0,0,0,0,1,0,1
BOGOTA_MICROCHIP,BOGOTÁ,,CANINO,USME,SIN_DATO,MICROCHIP,1,1,0,0,0,0,1,0,0
BOGOTA_MICROCHIP,BOGOTÁ,,CANINO,USME,SIN_DATO,MICROCHIP,1,1,0,0,0,0,1,0,0
BOGOTA_MICROCHIP,BOGOTÁ,,CANINO,USME,SIN_DATO,MICROCHIP,1,1,0,0,0,0,1,0,0
BOGOTA_MICROCHIP,BOGOTÁ,,FELINO,USME,SIN_DATO,MICROCHIP,1,0,1,0,0,0,1,0,0
BOGOTA_MICROCHIP,BOGOTÁ,,FELINO,USME,SIN_DATO,MICROCHIP,1,0,1,0,0,0,1,0,0
BOGOTA_MICROCHIP,BOGOTÁ,,FELINO,USME,SIN_DATO,MICROCHIP,1,0,1,0,0,0,1,0,0
